Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Azul,,,,,WMBP-115 3203396,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Verde,,,,,WMBP-115 3203396,,,Sucursal Chalchuapa,,0,0,0,0,0,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Verde,,,,,WMBP-115 3203396,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Verde,,,,,WMBP-115 3203396,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Rojo,,,,,WMBP-115 3203396,,,Sucursal Chalchuapa,,0,0,0,0,0,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Rojo,,,,,WMBP-115 3203396,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mochila-case-logic-wmbp-115-3203396,Mochila Case Logic WMBP-115 3203396,Color,Rojo,,,,,WMBP-115 3203396,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Verde,,,,,GC-181 Gr,,,Sucursal Chalchuapa,,0,0,0,0,0,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Verde,,,,,GC-181 Gr,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Verde,,,,,GC-181 Gr,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Rojo,,,,,GC-181 Rd,,,Sucursal Chalchuapa,,0,0,0,0,0,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Rojo,,,,,GC-181 Rd,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
silla-gamer-fantech-gc-181-gr,Silla Gamer Fantech GC-181 Gr,Title,Rojo,,,,,GC-181 Rd,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Azul,,,,,11 Lite 5G NE Bl 8/256GB,,,Sucursal Chalchuapa,,0,0,0,0,0,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Azul,,,,,11 Lite 5G NE Bl 8/256GB,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Azul,,,,,11 Lite 5G NE Bl 8/256GB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Dorado,,,,,11 Lite 5G NE Pink 8/256GB,,,Sucursal Chalchuapa,,0,0,0,0,0,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Dorado,,,,,11 Lite 5G NE Pink 8/256GB,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-xiaomi-11-lite-5g-ne-bl-8-256gb,Smartphone Xiaomi 11 Lite 5G NE Bl 8/256GB,Color,Dorado,,,,,11 Lite 5G NE Pink 8/256GB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Negro,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Chalchuapa,,0,0,0,1,1,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Negro,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Negro,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Azul,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Chalchuapa,,0,0,0,0,0,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Azul,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Azul,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Dorado,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Chalchuapa,,0,0,0,-2,-2,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Dorado,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
smartphone-samsung-sm-a536e-ds-bk-6-128gb,Smartphone Samsung SM-A536E/DS BK 6/128GB,Title,Dorado,,,,,SM-A536E/DS Awesome Peach 6/128GB,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Negro,,,,,MOWR-105 Bk,,,Sucursal Chalchuapa,,0,0,0,1,1,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Negro,,,,,MOWR-105 Bk,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Negro,,,,,MOWR-105 Bk,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Rojo,,,,,MOWR-105 Bk,,,Sucursal Chalchuapa,,0,0,0,4,4,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Rojo,,,,,MOWR-105 Bk,,,Sucursal Santa Ana Independencia,,0,0,0,2,2,
mouse-maxell-mowr-105-bk,Mouse Maxell MOWR-105,Color,Rojo,,,,,MOWR-105 Bk,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Rojo,,,,,AUD-797 RD,,,Sucursal Chalchuapa,,0,0,0,1,1,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Rojo,,,,,AUD-797 RD,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Rojo,,,,,AUD-797 RD,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Blanco,,,,,AUD-797 RD,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Blanco,,,,,AUD-797 RD,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifonos-con-microfono-steren-aud-797-rd,Audífonos con Micrófono Steren AUD-797 RD,Color,Blanco,,,,,AUD-797 RD,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Negro,,,,,MOWR-101,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Negro,,,,,MOWR-101,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Negro,,,,,MOWR-101,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Azul,,,,,MOWR-101,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Azul,,,,,MOWR-101,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Azul,,,,,MOWR-101,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Rojo,,,,,MOWR-101,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Rojo,,,,,MOWR-101,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Rojo,,,,,MOWR-101,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Gris,,,,,MOWR-101,,,Sucursal Chalchuapa,,0,0,0,1,1,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Gris,,,,,MOWR-101,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-mowr-101,Mouse Maxell MOWR-101,Color,Gris,,,,,MOWR-101,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
docking-station-targus-usb-c-a-hdmi-vga,Docking Station Targus USB-C a HDMI/VGA,Title,Negro,,,,,DOCK419C,,,Sucursal Chalchuapa,,0,0,0,0,0,
docking-station-targus-usb-c-a-hdmi-vga,Docking Station Targus USB-C a HDMI/VGA,Title,Negro,,,,,DOCK419C,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
docking-station-targus-usb-c-a-hdmi-vga,Docking Station Targus USB-C a HDMI/VGA,Title,Negro,,,,,DOCK419C,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Negro,,,,,KWH-150BK,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Negro,,,,,KWH-150BK,,,Sucursal Santa Ana Independencia,,0,0,0,2,2,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Negro,,,,,KWH-150BK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Café,,,,,KWH-150BK,,,Sucursal Chalchuapa,,0,0,0,1,1,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Café,,,,,KWH-150BK,,,Sucursal Santa Ana Independencia,,0,0,0,2,2,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Café,,,,,KWH-150BK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Plata,,,,,KAC-001SV,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Plata,,,,,KAC-001SV,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Plata,,,,,KAC-001SV,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Oro,,,,,KAC-001SV,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Oro,,,,,KAC-001SV,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Oro,,,,,KAC-001SV,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Plata,,,,,KAC-020SV,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Plata,,,,,KAC-020SV,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Plata,,,,,KAC-020SV,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Dorado,,,,,KAC-020GD,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Dorado,,,,,KAC-020GD,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klip-xtreme-kac-020sv,Cable USB Klip Xtreme  KAC-020SV,Title,Dorado,,,,,KAC-020GD,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Gris,,,,,KAC-001SV,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Gris,,,,,KAC-001SV,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-001sv,Cable USB Klip Xtreme KAC-001SV,Color,Gris,,,,,KAC-001SV,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-210bk,Cable USB Klip Xtreme KAC-210BK,Color,Negro,,,,,KAC-210RG,,,Sucursal Chalchuapa,,0,0,0,0,0,
cable-usb-klipxtreme-kac-210bk,Cable USB Klip Xtreme KAC-210BK,Color,Negro,,,,,KAC-210RG,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
cable-usb-klipxtreme-kac-210bk,Cable USB Klip Xtreme KAC-210BK,Color,Negro,,,,,KAC-210RG,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Azul,,,,,KWH-150BK,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Azul,,,,,KWH-150BK,,,Sucursal Santa Ana Independencia,,0,0,0,2,2,
audifonos-con-microfono-klipxtreme-kwh-150bk,Audífonos con Micrófono Klip Xtreme KWH-150BK,Color,Azul,,,,,KWH-150BK,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Negro,,,,,COM-6100,,,Sucursal Chalchuapa,,0,0,0,0,0,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Negro,,,,,COM-6100,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Negro,,,,,COM-6100,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Blanco,,,,,COM-6100,,,Sucursal Chalchuapa,,0,0,0,0,0,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Blanco,,,,,COM-6100,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
teclado-y-mouse-steren-com-6100,Teclado y Mouse Wireless Steren COM-6100,Color,Blanco,,,,,COM-6100,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Negro,,,,,Wireless Mobile 1850,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Negro,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Negro,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Pupura,,,,,Wireless Mobile 1850,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Pupura,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Pupura,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Rojo,,,,,Wireless Mobile 1850,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Rojo,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Independencia,,0,0,0,1,1,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Rojo,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Azul,,,,,Wireless Mobile 1850,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Azul,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Azul,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Celeste,,,,,Wireless Mobile 1850,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Celeste,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-wireless-microsoft-bk-1850,Mouse Wireless Microsoft Wireless Mobile 1850,Color,Celeste,,,,,Wireless Mobile 1850,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Negro,,,,,M170 Bl 910-004800,,,Sucursal Chalchuapa,,0,0,0,-2,-2,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Negro,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Negro,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Azul,,,,,M170 Bl 910-004800,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Azul,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Azul,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Rojo,,,,,M170 Bl 910-004800,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Rojo,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
mouse-inalambrico-logitech-m170,Mouse Inalámbrico Logitech M170,Color,Rojo,,,,,M170 Bl 910-004800,,,Sucursal Santa Ana Zarzamora,,0,0,0,0,0,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,Rojo,,,,,COM-5707 Bk/Or,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,Rojo,,,,,COM-5707 Bk/Or,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,Rojo,,,,,COM-5707 Bk/Or,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,??,,,,,COM-5707 B/W,,,Sucursal Chalchuapa,,0,0,0,0,0,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,??,,,,,COM-5707 B/W,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
mouse-steren-com-5707-bk-or,Mouse Steren COM-5707 Bk/Or,Color,??,,,,,COM-5707 B/W,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
audifono-sms-10-black-solids-maxell,Audífonos con Micrófono Maxell SMS-10 Obsidian,Color,Negro,,,,,SMS-10 Pearl,,,Sucursal Chalchuapa,,0,0,0,0,0,
audifono-sms-10-black-solids-maxell,Audífonos con Micrófono Maxell SMS-10 Obsidian,Color,Negro,,,,,SMS-10 Pearl,,,Sucursal Santa Ana Independencia,,0,0,0,0,0,
audifono-sms-10-black-solids-maxell,Audífonos con Micrófono Maxell SMS-10 Obsidian,Color,Negro,,,,,SMS-10 Pearl,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
tanque-mant-pxmt3-4880-7890-epson,Tanque Mant. PXMT3 4880/7890 Epson,Title,Default Title,,,,,PXMT3 4880/7890,,,Sucursal Chalchuapa,,0,0,0,4,4,
tanque-mant-pxmt3-4880-7890-epson,Tanque Mant. PXMT3 4880/7890 Epson,Title,Default Title,,,,,PXMT3 4880/7890,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
tanque-mant-pxmt3-4880-7890-epson,Tanque Mant. PXMT3 4880/7890 Epson,Title,Default Title,,,,,PXMT3 4880/7890,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3552-c374blk-celeron-15-6-plg-dell,NoteBook I3552-C374BLK Celeron 15.6 Plg Dell,Title,Default Title,,,,,I3552-C374BLK-SPA,,,Sucursal Chalchuapa,,0,0,0,4,4,
notebook-i3552-c374blk-celeron-15-6-plg-dell,NoteBook I3552-C374BLK Celeron 15.6 Plg Dell,Title,Default Title,,,,,I3552-C374BLK-SPA,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
notebook-i3552-c374blk-celeron-15-6-plg-dell,NoteBook I3552-C374BLK Celeron 15.6 Plg Dell,Title,Default Title,,,,,I3552-C374BLK-SPA,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
terminal-biometrica-zkteco-ino2-a,Terminal Biometrica ZKTeco INO2-A,Title,Default Title,,,,,INO2-A,,,Sucursal Chalchuapa,,0,0,0,4,4,
terminal-biometrica-zkteco-ino2-a,Terminal Biometrica ZKTeco INO2-A,Title,Default Title,,,,,INO2-A,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
terminal-biometrica-zkteco-ino2-a,Terminal Biometrica ZKTeco INO2-A,Title,Default Title,,,,,INO2-A,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
teclado-usb-kb212-b-dell,Teclado USB KB212-B Dell,Title,Default Title,,,,,KB212-B,,,Sucursal Chalchuapa,,0,0,0,4,4,
teclado-usb-kb212-b-dell,Teclado USB KB212-B Dell,Title,Default Title,,,,,KB212-B,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
teclado-usb-kb212-b-dell,Teclado USB KB212-B Dell,Title,Default Title,,,,,KB212-B,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-lb7turbovw-white-hd-epcom,Camara IR LB7TURBOVW White HD Epcom,Title,Default Title,,,,,LB7TURBOVW,,,Sucursal Chalchuapa,,0,0,0,4,4,
camara-ir-lb7turbovw-white-hd-epcom,Camara IR LB7TURBOVW White HD Epcom,Title,Default Title,,,,,LB7TURBOVW,,,Sucursal Santa Ana Independencia,,not stocked,not stocked,not stocked,not stocked,not stocked,
camara-ir-lb7turbovw-white-hd-epcom,Camara IR LB7TURBOVW White HD Epcom,Title,Default Title,,,,,LB7TURBOVW,,,Sucursal Santa Ana Zarzamora,,not stocked,not stocked,not stocked,not stocked,not stocked,
transmisor-multim-ga3a00180-a14-y19-chromecast,Transmisor Multim. GA3A00180-A14-Y19 Chromecast,Title,Default Title,,,,,GA3A00180-A14-Y19,,,Sucursal Chalchuapa,,0,0,0,4,4,
